City,Climate,HousingCost,HlthCare,Crime,Transp,Educ,Arts,Recreat,Econ,Pop
"Augusta,GA-SC",-0.039233505545583455,-0.8626676231757796,0.6113586924780694,-0.24972509203556545,-1.1643302460836575,0.3125534882383426,-0.4538906533239451,-1.1565691752315546,-0.08714727896408724,-0.19754211281001546
"Aurora-Elgin,IL",-0.5366448089944095,0.8554798961934208,0.01723594832343573,-0.3927380726582746,-0.18432519362826977,-1.8947173325620688,0.15233689232392875,-0.056972551677350894,-0.3956013759893932,-0.23152442662674444
"Austin,TX",-0.8599621562361464,0.2034068029430864,-0.4031433378767337,0.2466140760079545,-0.37273461568483374,0.7746130094242845,0.47551442377606934,-0.9706170968402011,1.7672713642299678,0.01633423593523836
"Bakersfield,CA",0.1763113926155745,-0.116961368434895,-0.7646096124716537,1.6823522344163286,-0.3347766735122659,-0.7832768626823707,-0.4161362688085081,-0.34457843292264434,0.49004975888266794,-0.13344647547649915
"Baltimore,MD",0.23434271135127085,0.33650865133996727,2.372757886912983,2.1562579937347177,2.2049547300340913,2.0483987164774216,1.4318869183871101,1.3376680362578004,-0.02065418020414104,1.8805832760180823
"Bangor,ME",-0.7273191419831261,-0.44908616995518763,-0.4051403891175896,-0.869448008067305,0.9682159596115173,0.3718719402824838,-0.2493697589203208,0.3744362701905892,-0.32633773144778255,-0.49127482494980557
"Baton-Rouge,LA",-0.9262836633626566,-0.1106631737157997,-0.8424946108650342,1.6935689387788941,-0.6080738571547544,-0.5616131734647906,0.23431784155744906,-0.5367289139270429,0.7227756045424797,-0.03135490935268354
"Battle-Creek,MI",-0.09726482428127982,-0.8416736407787953,-0.2853173146662349,0.19613890637641013,0.30498718819628656,-1.03616078981792,-0.6033980160050756,-0.24540399111392244,-1.4013094947335794,-0.4266556238753235
"Beaumont-Port-Arthur,TX",-0.9594444169259115,-0.8643471417675384,-0.5688985908677743,0.9869165639372725,-0.98558284567102,-0.2181905563671311,-0.29251762693796307,-0.04085670488343359,0.45587969424214003,-0.1643804599320165
"Beaver-County,PA",0.3918562907767324,-0.20177705731871184,-0.3242598138629252,-1.8256720549760073,-0.8627371419125277,-0.873815552644481,-0.40276042972303905,-0.45367031891223836,-2.222314561366804,-0.35615501940660965
"Bellingham,WA",1.933831331468093,-0.007372780322636623,-0.9443442241486857,-0.38152136829570915,-0.2995793089522485,-0.11516377123783327,-0.3988771216014512,1.6785801799752817,-1.1805893474609803,-0.4657334349140852
"Benton-Harbor,MI",0.22605252296045708,-0.6657440682920663,-0.6148307694074603,0.6420029047883857,-0.8427229542215373,-0.842595314726512,-0.6627263345293337,-0.45738936048006545,-1.745780686920523,-0.3933370139871849
"Bergen-Passaic,NJ",0.16802120422476072,2.6286316494427204,1.4730863029073953,-0.29178773339518577,-0.4824675757837117,2.616607046584458,1.3274690777844158,0.08930974999051386,0.4531091484604756,0.8642182469524741
"Billings,MT",-0.7190289535923123,-0.013251095393792245,-0.7056966008664043,-0.4235840096553295,1.4319929985199826,0.6029017008754547,-0.5119245358076739,0.24798885688446884,0.35798707662333035,-0.4642378588317548
"Biloxi-Gulfport,MS",0.3752759139951049,-0.7929676016177916,-0.7436405744426666,-0.4235840096553295,-1.1691612569056207,-0.6958601965120574,-0.533282730476407,0.32236968824101025,0.25455336744119184,-0.3810876404672885
"Binghampton,NY",0.09340950870743682,-0.03760411497429411,-0.1784750732804436,-1.531233565458665,0.2200994266103621,0.7402707477145185,-0.33480253759525247,-0.1536676324408547,0.08185601371744268,-0.2899875495392503
"Birmingham,AL",0.6074011889378903,-0.644750085895082,0.5055149767127062,0.45412310671541484,0.667312999843525,0.11274396556334075,0.1741265656728381,-0.7586317274740582,-0.6301742521703145,0.4056526461285568
"Bismarck,ND",-3.230956036008884,0.00774288700319212,-0.38117577422731863,-1.5368419176399477,0.06412679150126518,-0.4023899600831485,-0.41850940154947847,-0.2677182405208849,0.45587969424214003,-0.49568195357022593
"Bloomington,IN",0.15973101583394694,-0.5418795721498586,-0.4540681445185594,-0.8526229515234569,-1.7005724473215704,0.18142848898287264,-0.21549868252647159,0.17856674761836355,-0.6431034658180819,-0.4746082327159798
"Bloomington-Normal,IL",-0.4288723599138305,0.12908810525776174,-0.37019199240261114,-0.8077561340731952,1.1586958148774942,0.12211003693873147,-0.3626329124666317,-0.2987102535861105,0.31181131359558995,-0.45177771446967085
"Boise-City,ID",0.44159742112161504,-0.05271978230012285,-0.7316582669975311,-0.2272916833104346,1.6321348754298857,-1.3233869786632353,-0.16523141628591836,-0.2156516585713059,-0.8241124568868242,-0.3913638401454297
"Boston,MA",0.6985932612368418,1.3698324649195377,4.109193940837199,0.7121073070544196,1.7881075105389825,2.0733749068117966,3.859817451739841,1.5124629899456727,0.7735689438729941,2.5604089317928214
"Boulder-Longmont,CO",-0.660997634856616,1.4978957575411422,-0.22340872619970162,0.3559769435429674,1.9999818423022249,-0.711470315471042,0.11048346034681575,2.6852007643338087,1.4791346029368677,-0.37276555556538554
"Bradenton,FL",-0.8185112142820775,-0.043902309693389416,-0.8514813414488859,0.36999782399617415,-0.27956512126125815,-0.32121734149642894,-0.6465458840227178,-0.6160684673740204,1.7654243337088582,-0.41893670234095715
"Brazoria,TX",-0.9594444169259115,0.01991939679344305,-0.7466361513039504,-0.5413594054622665,-1.2554293072978204,-0.3024851987456475,-0.3548662962234561,-0.41400054218874965,0.4568032095026949,-0.39523058820236934
"Bremerton,WA",2.232278113537389,0.2995592423212748,-0.8744474307187288,-0.869448008067305,-1.7530234219600278,-0.8457173385183089,-0.5973573144826057,0.15749217873401014,0.13449638356906676,-0.42038294907724366
"Bridgeport-Milford,CT",0.905847971007186,2.1340134241697686,1.3622499590398922,-0.05062858960002919,-0.6991729183689172,0.6684642005031897,1.12553705546185,0.08311134737746874,1.5437806711757043,-0.09368253807912712
"Bristol,CT",-0.18845689658023126,0.711461176950108,-0.2104278931341382,-1.1666906736752887,0.1966345169036838,-0.5834673400073689,-0.5688797215909618,-1.3251657263063819,0.9250254466039827,-0.502662056035435
"Brockton,MA",0.30066421847778096,-0.03508483708665598,-0.2693409047393876,1.0514126140220237,-0.2761143992455702,-0.26814293703588155,-0.2480753228797915,-0.7797062963584115,1.2694966387909261,-0.38031518775310136
"Brownsville-Harlington,TX",-0.8185112142820775,-1.247277380688533,-1.093124541592451,0.036300869209852836,-0.7530041818136497,-1.2547024552437034,-0.6448199693020121,1.430644075453477,-0.5147348446009635,-0.35022877115233797
"Bryan-College-Station,TX",-1.2910519525584623,-0.04978062476454504,-0.5449339759775034,0.15407626501678978,-1.1594992352616944,0.4936308681625631,-0.2478595835397033,-0.5367289139270429,2.3223040358234077,-0.4804347011566627
"Buffalo,NY",0.2675034649145259,-0.11864088702665376,1.277375281303516,0.02788834093792877,0.8101728912930076,0.9556903893485049,1.1684691841394041,0.737662663315033,-0.4417771390171336,0.5531092726687269
"Burlington,NC",0.8146558987082345,-0.9101140233929643,-0.19145590634600704,-0.7124141469913892,-1.5873887652070047,-0.9237679333132315,-0.6515078888447468,-1.4193814460246676,0.14280802091406003,-0.4740095538344472
"Burlington,VT",-1.2910519525584623,0.5569454665083031,0.622342474302777,-1.3097036542979978,2.0262073296214536,1.5863391952914796,-0.30416755130272644,1.8732100220248984,1.1088049834543896,-0.4560839421550015
"Canton,OH",0.30066421847778096,-0.42599278931850487,-0.7416435232018107,-0.8722521841579465,0.04756332582596285,-0.19009234224095897,-0.4664035350490614,-0.8540871277149529,-0.6264801911280953,-0.13195314163717076
"Casper,WY",-1.1418285615238144,0.6266454880662912,-0.8394990340037504,0.07836351056947317,0.13797224263698807,-1.129821503571827,-0.6144007223495743,-0.5094559424296444,0.7181580282397056,-0.5047989136163359
"Cedar-Rapids,IA",-0.8682523446269601,-0.24040598492916307,-0.3482244287531961,-0.6927849143568997,0.7314964293353216,-0.6115655541335411,-0.48474137895655933,-0.4276370279374489,-0.4768707189182163,-0.3950198173601818
"Champaign-Urbana-Rantoul,IL",-0.11384520106290735,0.11775135476339019,-0.5129811561238088,0.17090132156063792,2.2339407949658705,1.0368630079352243,-0.20449597618197282,-0.18094060393825323,-0.037277454894127586,-0.3965703283960611
"Charleston,SC",0.2509230881328984,-0.39660121396272674,0.27685260963470426,1.4972766124339991,-0.002127071199944138,1.0899374123957717,-0.03406189751228585,0.8864243260281159,-0.34388452139832393,-0.10275801662970022
"Charleston,WV",0.7317540148000968,-0.23410779021006775,-0.4770342337884024,-0.6731556817224101,0.8695253099628409,0.24699098861060764,-0.11776876146651186,-1.2421071312915772,-0.24783893430062387,-0.28310946913063195
"Charlotte-Gastonia-Rock-Hill,NC-SC",0.8726872174439309,-0.4944331719326739,-0.18646327824386724,0.8747495203116182,1.3036261395363895,0.6747082480867835,0.2507140314041531,-0.7561523664288401,0.13449638356906676,0.5036891157832651
"Charlottesville,VA",0.657142319282773,0.4973225565008675,0.16202216328548932,-0.5750095185499627,1.263597764154409,2.1045951447297657,-0.37298840079086587,-0.17598188184781713,0.48912624362211315,-0.45803469356673676
"Chattanooga,TN-GA",0.30895440686859477,-0.9059152269135674,-0.620821923130028,-0.042216061328105126,-0.5583834601288473,-1.2484584076601095,-0.14408896095727364,-0.753673005383622,-0.9589456849278263,-0.1071550551566116
"Chicago,IL",-0.20503727336185879,1.0775962299535153,4.573508354336198,0.20455143464833417,2.4375333938914614,2.095229073354375,4.680489901435397,1.2521300801977777,-0.2958617278494739,6.209071949872492
"Chico,CA",0.5327894934205665,0.1009561688458027,-0.9413486472874019,-0.039411885237463765,-0.09874728763920773,0.9713005083074895,-0.3244470492710183,-0.3755704459878699,-0.20166317127288347,-0.4240837711520357
"Cincinnati,OH-KY-IN",0.3752759139951049,-0.08547039483941846,0.9508574034235744,0.04751757357241826,1.0613854540350929,0.32191955961373336,1.410312984378289,0.7500594685411233,-0.23583323591341138,0.9858834733622014
"Clarksville-Hopkinsville,TN-KY",0.04366837836255421,-0.9823333228385905,-0.7386479463405268,-0.6310930403627898,-1.369303133815524,-0.5022947214206493,-0.655822675646511,0.4624535872958299,-0.5960041875297866,-0.41694334831218394
"Cleveland,OH",0.33382497204103606,0.34490624429876104,1.978340266843941,0.4961857480750352,2.1552643330081844,0.4905088443707662,2.055589350582129,1.802548232236184,-0.5969277027903415,1.5434553139391898
"Colorado-Springs,CO",-0.10555501267209359,0.06820555630650708,-0.46405340072283896,0.3503685913616847,-0.5666651929664985,-0.19009234224095897,-0.3024416365820208,0.6558437488228376,2.007385331974218,-0.2384563208674107
"Columbia,MO",0.01879781319011291,-0.27063731958082055,0.7641331124035466,0.2914808934582162,-0.21883241378514962,-1.367095311748392,-0.058008964262077314,-0.6383827167809829,-0.3494256129616528,-0.4728245284078931
"Columbia,SC",-0.10555501267209359,-0.34747529515378334,0.2349145335767301,1.5785977190625986,1.1379914827833661,0.2906993216957643,-0.14279452491674438,-0.4487115968218023,-0.22752159856841808,-0.1255997460910191
"Columbus,GA-AL",-0.1801667081894175,-1.062110455947131,-0.35221853123490793,-0.39554224874891597,-0.8385820878027118,-0.46795245971088345,-0.2782788304921411,-0.7834253379262386,-0.6588032252475136,-0.3171904416394487
"Columbus,OH",0.15973101583394694,-0.10646437723640283,0.6503011916747597,0.3671936479055328,0.1062256000926586,0.3531397975317024,0.7544653905101266,0.21575716329663425,-0.3328023382716662,0.80912969975797
"Corpus-Christi,TX",-1.4651459087655514,-0.5952042874381989,-0.7266656388953914,1.0486084379313823,-0.40310096942288803,0.07840170385357481,-0.2500169769405854,0.23683173218098763,1.0755584340744164,-0.2196169951646522
"Cumberland,MD-WV",0.43330723273080124,-0.9625989793854253,-0.42511090152614867,-1.7499593005286909,-0.34581898396246746,1.7112201469633557,-0.5992989685433996,-1.0040884709506448,-0.7243728087469049,-0.4645215025715071
"Dallas,TX",0.04366837836255421,0.4078881914897141,1.6368445046575801,1.5926185995158053,1.3823026014940756,1.4177499105344467,1.5721174894444474,0.575264514853251,2.017543999840321,1.6091003411870843
"Danbury,CT",0.2509230881328984,2.5501141552779987,1.162544834954301,-1.1582781454033646,-1.031822520681239,0.6684642005031897,0.9199374643577846,-0.3396197108322082,1.4172590804796954,-0.39435387118858944
"Danville,VA",0.05195856675336798,-1.1074574579246173,-0.5918646801376173,-1.632183904721754,-0.7240181168818707,0.39997015440865596,-0.6614318984888045,-1.6673175505464723,-0.955251623885607,-0.46002916871701094
"Davenport-Rock-Island-Moline,IA-IL",-0.8185112142820775,-0.1106631737157997,-0.07263135751508029,-0.35628378347993694,-0.20917039214122327,0.26884515515318597,-0.46036283352659146,0.09178911103573191,-0.487952902044874,-0.15489465091207838
"Dayton-Springfield,OH",0.04366837836255421,-0.2987692559927796,1.0656878497727893,0.5326400372533728,0.389874949782211,-0.1338959139886147,0.8163825811154433,-0.8974759460062688,-0.9173874982028599,0.47083128683203646
"Daytona-Beach,FL",0.18460158100638824,-0.4801572639027245,-0.46205634948198304,1.0822585510190785,-0.06424006748232787,-0.6334197206761194,-0.5052366162649394,2.629415140816403,0.9850539385400452,-0.2952545783509356
"Decatur,IL",-0.4869036786495269,-0.39954037149830457,-0.45306961889813147,-0.17962068976953155,-0.23677616826672715,-0.4117560314585392,-0.6154794190500155,-0.7735078937453664,-1.1556544354260003,-0.43807088299847796
"Denver,CO",-0.14700595462616242,1.0255311536089942,1.345275023492617,1.132733720650623,2.715661588355913,1.0306189603516307,1.149052643531465,0.5926200421697774,1.5133046675773956,1.0165405408069723
"Des-Moines,IA",-0.7853504607188224,-0.1337565543524825,0.07015780620611739,0.23259319555474775,0.9047226745228584,-0.6302976968843225,-0.27914178785249394,-0.05449319063213285,-0.16564607611124593,-0.17327768016393102
"Detroit,MI",-0.02265312876395592,0.07492363067354209,2.951902746761198,1.7552608127730038,0.4126497150857517,0.7777350332160814,1.5615462617801252,0.7897292452646121,-1.4973550818312795,4.4463157970319305
"Dothgan,AL",-1.6806908069267092,-1.107877337572557,-0.5918646801376173,-0.08708287877836682,-1.3651622673966983,-1.8260328091425369,-0.6545282396059817,-1.4032655992307503,-0.06682994323188145,-0.4480735290303758
"Dubuque,IA",-0.9926051704891666,-0.14845234203037155,-0.5449339759775034,-1.0937820953186135,-0.37411490449110896,-0.3555596032061949,-0.6064183667663106,-0.3210245029930729,-1.4557968951063132,-0.4802586850810061
"Duluth,MN-WI",-2.866187746813078,-0.9684772944565808,-0.026699178975394325,-1.326528710841846,0.6866370431313777,-0.6115655541335411,-0.16695733100662405,1.5632898913726427,-1.480731807141293,-0.28641117195106897
"East-St.-Louis-Belleville,IL",-0.014362940373142154,-0.774912776756385,-0.7406449975813827,0.3784103522680982,1.6072896769169323,-0.5772232924237751,-0.48474137895655933,-0.2925118509730653,0.542690128734292,-0.24885584391066162
"Eau-Claire,WI",-2.335615689800997,-0.5326422198951855,-0.3871669279498864,-1.4807583958271207,-0.6991729183689172,0.4530445588692033,-0.2899287548569045,-0.5565638022887873,-0.16379904559013633,-0.4385675398234197
"El-Paso,TX",0.44159742112161504,-0.4213741131911683,-0.6567688454654345,1.014958324843686,-0.34857956157501785,-1.0486488849851077,0.1400397499389007,-0.9235092369810582,-0.41130113541882496,-0.047333132984896976
"Elkhart-Goshen,IN",-0.14700595462616242,-0.7446814421047275,-0.5888691032763335,-1.2255783715787572,-0.029042702922310423,-0.8675715050608872,-0.6036137553451638,-1.020204317744562,-1.211065351059289,-0.4313946044600391
"Elmira,NY",-0.5946761277301058,-0.5326422198951855,-0.622818974370884,-1.0629361583215586,-0.6115245791704423,0.5779255105410795,-0.4536749139838569,-0.3049086561991556,-0.6578797099869588,-0.47587397889060573
"Enid,OK",-0.6444172580749884,-0.6371922522321676,-0.5589133346634948,-0.32543784648288204,-1.3099507151456906,-0.15887210432298993,-0.6333857842773369,-0.8007808652427649,2.5328655152299038,-0.5149293674993475
"Erie,PA",0.549369870202194,-0.2651788841576046,-0.6557703198450064,-0.9143148255175667,1.0655263204539185,-0.5428810307140092,-0.24138740333705697,-0.6272255920775016,-1.1325665539121301,-0.2716908466429745
"Eugene-Springfield,OR",1.6768354913528662,0.42972193318257784,-0.645785063640727,-0.24411673985428273,0.7473697506074862,0.9463243179731142,-0.11215953862421836,1.9265162844970865,-2.2906546906478598,-0.27679643395851616
"Evansville,IN-KY",0.09340950870743682,-0.6733019019549806,-0.4021448122563057,-0.2721585007606963,-0.49281974183077565,-0.05584531919369208,-0.27504274039081794,-0.27763568470175704,-0.2949382125889191,-0.27564616329849295
"Fall-River,MA-RI",0.8643970290531171,0.28150441745986826,-0.2853173146662349,-0.2805710290326204,0.2704799680394067,-1.1735298366569837,-0.5181809766702321,0.1971619554574989,-0.5923101264875673,-0.4090932555622009
"Fargo-Moorhead,ND-MN",-3.2392462243996976,-0.07497340364092628,-0.26534680225767576,-1.2844660694822256,1.4595987746454864,-0.9643542426065912,-0.22434399547008826,-0.5354892334044339,0.06338570850634652,-0.4311210508137957
"Fayetteville,NC",0.18460158100638824,-0.870225456838694,-0.31327603203821763,0.5298358611627314,0.1324510874118873,0.7371487239227216,-0.497685739361852,-1.4094640018437954,-0.2496859648217335,-0.3082618300055062
"Fayettteville-Sprindale,AR",0.08511932031662305,-0.6972350418875428,-0.5908661545171894,-1.1666906736752887,-0.4341574675640799,-1.5013423347956587,-0.26662890612737766,-0.18713900655129834,-0.8259594874079339,-0.4726922360707754
"Fitchburg-Leominster,MA",-0.2630685920975552,-0.03970351321399254,-0.529956091671084,-0.8582313037047397,-1.3568805345590471,-0.04960127161009827,-0.6215201205724854,-1.3090498795124645,-0.39467786072883837,-0.47995261891123386
"Flint,MI",0.010507624799299146,-0.47973738425478485,-0.4610578238615551,1.9908116043868778,0.4844247330120618,-0.9487441236476067,-0.21312554978550127,-0.6086303842383664,-1.663587828731145,-0.0803501611892673
"Florence,AL",0.060248755144181744,-1.0012279069958765,-0.577885321451626,-1.2480117803038882,-1.9020946130377487,-1.2109941221585467,-0.4594998761662386,-1.0561550529002237,-0.9543281086250522,-0.43393394465979795
"Florence,SC",0.10998988548906435,-0.7719736192208072,-0.36719641554132726,1.0458042618407408,0.5196220975720792,0.918226103846942,-0.5442854368209057,-1.2966530742863742,-0.6310977674308693,-0.46185211227763256
"Fort-Collins-Lover=land,CO",-0.4040017947413892,0.6736720086355362,-0.4540681445185594,-0.608659631637659,-1.0856537841259715,-1.2547024552437034,-0.33264514419437036,2.918260702584305,1.0210710337016826,-0.4181048301872171
"Fort-Lauderdale-Hollywood-Pompano-Beach,FL",0.27579365330533967,1.0343486262157275,0.06616370372440557,1.6122478321502947,-0.016620103665833677,-0.25253281807689704,-0.24246610003749802,0.7550181906315594,1.487446240281861,0.5561676921234475
"Fort-Myers,FL",-1.6309496765818268,0.3994905985309204,-0.6387953842977312,-0.4880800597400807,0.25736722437979237,-0.26814293703588155,-0.5977887931627821,2.676523000675546,1.5151516980985051,-0.3552300941682869
"Fort-Pierce,FL",0.5244993050297527,0.20802547907042296,-0.6577673710858624,1.2925717578171803,-1.4265851192759444,1.0587171744778028,-0.6003776652438406,0.26286502315577714,2.2604285133662354,-0.4158491337272106
"Fort-Smith,AR-OK",-0.47032330186789933,-1.0759664843291408,-0.7186774339319677,-0.8357978949796088,-0.7716380806983648,0.3500177737399055,-0.6484875380835118,-0.1363121051243284,-0.6246331606069857,-0.402825065250125
"Fort-Walton-Beach,FL",-0.02265312876395592,-0.3327795074758943,-0.7007039727642645,-1.16949484976593,-0.9138078277447098,-0.018381033692129227,-0.661000419808628,0.3050141609244839,0.7541751234013431,-0.4621245448023749
"Fort-Wayne,IN",-0.24648821531592763,-0.6775006984343775,-0.12555321539776196,-0.7040016187194651,0.8322575121934107,-0.1338959139886147,-0.06577558050525292,-0.16730411818955399,-1.2286121410098303,-0.18830631388479974
"Forth-Arlington,TX",-0.08897463589046606,-0.16398788900414,-0.14752077904717698,1.08506272710972,0.18076119563151907,-0.5865893637991658,0.7152008306140721,0.6446866241193563,1.2344030588898434,0.5056477150455074
"Fresno,CA",0.16802120422476072,0.39655144099534256,-0.8155344191134795,1.4636264993463028,0.12278906576796093,-1.2734345979944848,0.09602892456090559,1.4108091870917328,0.20376002811067737,-0.008405552227268928
"Gadsden,AL",-0.10555501267209359,-1.2447581028008952,-0.5629074371452066,-0.5946387511844522,-1.4051906427786789,-1.6106131675085504,-0.6467616233628061,-1.916493335590886,-1.20552425949596,-0.4698188016637193
"Gainesville,FL",-1.1335383731330007,-0.40247952903388234,0.5444574759093964,1.95435731520854,-0.47142526533351015,0.8713957469699884,0.03972095679788242,-0.7549126859062311,0.19729542128679373,-0.39323050744459015
"Galveston-Texas-City,TX",1.5607728538814736,-0.24334514246474087,0.2508909435035774,0.7064989548731369,-0.5432002832598203,-0.018381033692129227,-0.3009314612014033,1.430644075453477,0.4623443010660237,-0.36568567328658763
"Gary-Hammond,IN",-0.4620331134770856,-0.2962499781051415,0.1779985732123366,0.09799274320396266,1.1352309051708158,-0.9019137667706532,0.20799764206668728,0.11658272148791238,-1.5693892721545546,0.1352773793405443
"Glens-Falls,NY",-0.520064432212782,-0.5150072746817186,-1.141053771372993,-1.1021946235905375,-1.35895096776846,-0.4398542455847113,-0.5496789203231109,0.045920931699198045,-0.33187882301111143,-0.46242836872914517
"Grand-Forks,ND",-3.5957243252046895,-0.18834090858464184,-0.07662545999679211,-1.570492030727644,0.9502722051299398,-0.2931191273702568,-0.2653344700868484,-0.6718540908914264,0.11140850205519655,-0.5112520889760763
"Grand-Rapids,MI",-0.21332746175267256,-0.23788670704152495,0.0881312673738206,-0.025391004784256987,-0.5218058067625547,-0.34307150803900727,0.022461809590825516,0.07815262528703265,-0.6255566758675405,0.08919816452805451
"Great-Falls,MT",-1.0672168660064905,-0.5053500427791058,-0.5179737842259485,-0.4740591792868739,-0.3195934966432388,-0.24316674670150634,-0.5932582670209297,0.4091473248236419,-0.7650074802113165,-0.49488819954751984
"Greeley,CO",-0.4040017947413892,-0.053979421243941915,-0.4790312850292583,0.09238439102267995,-1.773037609651018,0.12211003693873147,-0.4092326099256854,-1.3722735861655246,-0.07606509583742953,-0.44696922435189346
"Green-Bay,WI",-1.4236949668114824,0.022858554329020862,-0.2693409047393876,-1.0601319822309172,-0.2878468540989093,-0.6021994827581503,-0.1302816431916281,0.09798751364877703,0.11510256309741577,-0.38884804349719176
"Greensboro-Winston-Salem-High-Point,NC",0.7234638264092831,-0.538520534966341,0.507512027953562,0.016671636575363347,0.16764845197190473,0.8589076518028009,0.2237466138931267,-0.24168494954609537,-0.29678524311002874,0.3696702515540486
"Greenville-Spartanburg,SC",0.9638792897428823,-0.8441929186664334,0.07415190868782921,0.6279820243351789,-0.17949418280630658,1.3147231254051488,-0.12553537770968748,-0.54044795549487,-0.4741001731365519,0.05263390789452876
"Hagerstown,MD",0.24263289974208463,-0.24502466105649964,-0.36719641554132726,-0.9367482342426976,-0.5376791280347194,0.5467052726231104,-0.501784786823528,-0.4400338331635391,-0.9681808375333744,-0.4585750741302175
"Hamilton-Middletown,OH",0.02708800158092668,-0.05020050441248473,-0.05066379386566526,-0.19364157022273834,-0.601862557526516,-0.2119465087835373,-0.18011743075200493,-0.29994993410871945,-0.8379651857951463,-0.2952265503134107
